-4.425799999999999734e+00,8.857630000000000337e+00
1.685060000000000002e+01,-2.913589999999999947e+01
-3.438389999999999702e+01,-1.757229999999999848e+01
-2.706190000000000140e+01,-1.795710000000000051e+01
-2.256599999999999895e+01,-2.551450000000000173e+01
-1.289780000000000015e+01,6.421829999999999927e+00
-3.161939999999999884e+01,-2.659450000000000003e+01
-2.220609999999999928e+01,2.103729999999999833e+01
6.158030000000000115e+00,-6.737029999999999408e-02
-1.513339999999999996e+01,-7.941889999999999894e+00
2.693570000000000064e+01,-3.102830000000000155e+01
-3.299810000000000088e+01,8.234199999999999520e+00
-2.688489999999999824e+01,1.439869999999999983e+01
9.964600000000000790e+00,-3.802660000000000196e+01
-1.286919999999999931e+01,-2.483990000000000009e+01
-1.287240000000000073e+01,2.385589999999999833e+01
-2.511589999999999989e+01,-8.166650000000000631e+00
-8.803969999999999629e+00,-3.333279999999999887e+01
-9.818820000000000325e-01,-2.740879999999999939e+01
1.390090000000000003e+01,-1.978069999999999951e+01
2.587239999999999984e+00,-1.799540000000000006e+01
-2.552909999999999968e+01,4.008910000000000196e+00
-3.381470000000000198e+01,-4.358600000000000030e+00
-6.534390000000000143e+00,-4.203829999999999956e+01
1.830809999999999960e+01,-1.270299999999999940e+01
-7.233640000000000292e+00,-1.833530000000000015e+01
-1.174540000000000006e+01,1.578850000000000087e+01
-5.593849999999999767e+00,-4.182640000000000247e-01
8.232359999999999678e-01,-3.658370000000000033e+01
-1.964580000000000126e+01,1.152319999999999922e+01
2.951599999999999824e+01,-2.169839999999999947e+01
-1.788550000000000040e+01,9.410800000000000276e-01
1.387749999999999950e+01,5.984820000000000029e+00
2.290859999999999985e+01,-2.456299999999999883e+01
1.977199999999999847e+01,-5.700589999999999824e-02
-3.833650000000000002e+00,1.987750000000000128e+01
9.476649999999999352e+00,-1.417149999999999999e+01
2.721600000000000108e+01,-2.159479999999999844e+00
-1.724759999999999849e+01,-1.523370000000000068e+01
-1.848029999999999973e+01,-3.252649999999999864e+01
4.336520000000000152e+00,1.216019999999999968e+01
1.348290000000000077e+01,-6.040449999999999875e+00
2.835620000000000029e+00,-7.217869999999999564e+00
-6.084139999999999660e+00,-1.015419999999999945e+01
2.119340000000000046e+01,-3.675229999999999819e+01
2.844539999999999935e+01,-1.116460000000000008e+01
-2.531360000000000099e+01,-3.412500000000000000e+01
9.184879999999999711e+00,-2.785620000000000118e+01
-1.842980000000000018e+01,-3.882829999999999870e+01
2.307689999999999841e+01,-1.739780000000000015e+01
